id,name,price,today,diff price,diff percent,url,capacity,bus,format,08/12/21,09/12/21,10/12/21,11/12/21,12/12/21,13/12/21,14/12/21,15/12/21,16/12/21,17/12/21,18/12/21,19/12/21,20/12/21,21/12/21,22/12/21,23/12/21,24/12/21,27/12/21,28/12/21,29/12/21,30/12/21,31/12/21,02/01/22,03/01/22,04/01/22,05/01/22,06/01/22,07/01/22,08/01/22,09/01/22,10/01/22,11/01/22,12/01/22,13/01/22,14/01/22,15/01/22,16/01/22,17/01/22,18/01/22,19/01/22,20/01/22,21/01/22,24/01/22,25/01/22,26/01/22,27/01/22,28/01/22,29/01/22,31/01/22,01/02/22,02/02/22,03/02/22,04/02/22,05/02/22,06/02/22,07/02/22,08/02/22,09/02/22,10/02/22,11/02/22,13/02/22,15/02/22,16/02/22,17/02/22,18/02/22,20/02/22,21/02/22,22/02/22,23/02/22,24/02/22,25/02/22,26/02/22,27/02/22,28/02/22,01/03/22,02/03/22,03/03/22,05/03/22,06/03/22,07/03/22,08/03/22,10/03/22,11/03/22,12/03/22,13/03/22,14/03/22,15/03/22,16/03/22,17/03/22,18/03/22,20/03/22,21/03/22,22/03/22,23/03/22,24/03/22,25/03/22,27/03/22,28/03/22,29/03/22,30/03/22,31/03/22,01/04/22,04/04/22,05/04/22,06/04/22,08/04/22,09/04/22,11/04/22,12/04/22,13/04/22,18/04/22,19/04/22,20/04/22,21/04/22,22/04/22,23/04/22,24/04/22,25/04/22,26/04/22,27/04/22,28/04/22,29/04/22,30/04/22,01/05/22,02/05/22,03/05/22,04/05/22,05/05/22,06/05/22,09/05/22,10/05/22,11/05/22,12/05/22,13/05/22,16/05/22,17/05/22,18/05/22,19/05/22,20/05/22,23/05/22
111406,Hikvision E2000 512 GB (HS-SSD-E2000/512G),70500,70500,0,0,https://www.solotodo.cl/products/111406-hikvision-e2000-512-gb-hs-ssd-e2000512g,512 GB,PCI Express 3.0,M.2,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500
86675,Seagate BarraCuda Q1 960 GB (ZA960CV1A001),117000,117000,0,0,https://www.solotodo.cl/products/86675-seagate-barracuda-q1-960-gb-za960cv1a001,960 GB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000,117000
108258,Team T-Force Cardea Liquid 512 GB (TM8FP5512G0C119),89000,89000,0,0,https://www.solotodo.cl/products/108258-team-t-force-cardea-liquid-512-gb-tm8fp5512g0c119,512 GB,PCI Express 3.0,M.2,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000
86976,Patriot Viper VPN100 512 GB (VPN100-512GM28H),69900,69900,0,0,https://www.solotodo.cl/products/86976-patriot-viper-vpn100-512-gb-vpn100-512gm28h,512 GB,PCI Express 3.0,M.2,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900
90174,SuperTalent TeraNova 512 GB (FTM51N325H),59848,59848,0,0,https://www.solotodo.cl/products/90174-supertalent-teranova-512-gb-ftm51n325h,512 GB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848,59848
135335,SuperTalent EX6 1 TB (FPI1TBMWR7),107236,107236,0,0,https://www.solotodo.cl/products/135335-supertalent-ex6-1-tb-fpi1tbmwr7,1 TB,PCIe 3.0 x4,M.2 (2280),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236,107236
125432,Crucial MX500 4 TB (CT4000MX500SSD1),429990,429990,0,0,https://www.solotodo.cl/products/125432-crucial-mx500-4-tb-ct4000mx500ssd1,4 TB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429990,429990,429990,429990
87940,Seagate FireCuda 520 500 GB (ZP500GM3A002),130986,130986,0,0,https://www.solotodo.cl/products/87940-seagate-firecuda-520-500-gb-zp500gm3a002,500 GB,PCI Express 4.0,M.2,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986,130986
121150,Gigabyte M30 512 GB (GP-GM30512G-G),74898,74900,2,-0,https://www.solotodo.cl/products/121150-gigabyte-m30-512-gb-gp-gm30512g-g,512 GB,PCI Express 3.0,M.2,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74890,74890,74890,74890,74890,74890,74890,74890,74890,74890,74890,74890,74890,74890,74890,74890,74890,74890,74890,74890,74890,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900,74900
119524,Team T-Force Delta S RGB 500 GB (T253TR500G3C412),97997,98000,3,-0,https://www.solotodo.cl/products/119524-team-t-force-delta-s-rgb-500-gb-t253tr500g3c412,500 GB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97990,97990,97990,97990,97990,97990,97990,97990,97990,97990,97990,97990,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000
86081,Team T-Force Cardea Ceramic C440 2 TB (TM8FPA002T0C410),398922,399000,78,-0,https://www.solotodo.cl/products/86081-team-t-force-cardea-ceramic-c440-2-tb-tm8fpa002t0c410,2 TB,PCI Express 4.0,M.2,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,398900,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000
135906,Western Digital Black SN770 1 TB (WDS100T3X0E),148961,149000,39,-0,https://www.solotodo.cl/products/135906-western-digital-black-sn770-1-tb-wds100t3x0e,1 TB,PCIe 4.0,M.2 (2280),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,139990,139990,139990,149000,139990,139990,139990,139990,139990,139990,149000,149000,149000
116029,Dell 1920 GB (400-BDQJ),999634,999990,356,-0,https://www.solotodo.cl/products/116029-dell-1920-gb-400-bdqj,1920 GB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999990,999990,999990,999990,999690,999990,996690,996690,991590,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990
93091,Western Digital Black SN850 500 GB (WDS500G1X0E),109457,109516,59,-0,https://www.solotodo.cl/products/93091-western-digital-black-sn850-500-gb-wds500g1x0e,500 GB,PCI Express 4.0,M.2,114990,114990,114990,114990,114990,114990,114990,114990,114990,114990,114990,114990,114990,114990,114990,114990,114990,114990,114990,114990,114990,114990,114990,114990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,104990,104990,104990,104990,104990,104990,104990,104800,104789,104789,104500,103819,103579,103500,103490,103490,103300,101118,102797,102797,104780,104780,102382,103688,103678,104083,104049,104049,104990,104990,104990,104990,107872,104990,104990,104990,104990,104990,104990,112504,112792,112590,110299,111576,111566,111566,111566,110677,110667,114318,114318,109516
69857,Kingston KC600 1 TB (SKC600/1024G),141874,141998,124,-0,https://www.solotodo.cl/products/69857-kingston-kc600-1-tb-skc6001024g,1 TB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138005,137980,137970,137950,143089,144900,136370,132893,132219,134991,136380,137189,139990,139990,143480,143480,144434,142261,142251,142251,144890,144890,144890,142281,142281,142281,142281,142281,142281,142281,144900,144900,144900,144900,144900,144900,144900,144900,144900,144900,144900,143990,143990,141998
129622,HP 800 GB (P19913-B21),808243,809282,1039,-0,https://www.solotodo.cl/products/129622-hp-800-gb-p19913-b21,800 GB,SAS,"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774285,774285,774285,767114,765341,774889,771281,771281,767114,782826,795363,801137,801137,806341,791787,791787,795000,795000,793069,795000,810120,810120,810120,826530,823749,822365,832149,826530,826530,826530,836415,831289,833414,831996,831996,854229,842025,836264,835550,835550,831996,825675,824979,809282
109832,HP 960 GB (P19980-B21),782904,783911,1007,-0,https://www.solotodo.cl/products/109832-hp-960-gb-p19980-b21,960 GB,SATA 3 (6.0 Gb/s),"3.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750011,750011,750011,743063,741346,750596,747100,747100,743063,758284,770427,776021,776021,781062,766964,766964,770075,770075,768205,770075,784722,784722,784722,800617,797923,796583,806061,800617,800617,800617,810192,805228,807286,805913,805913,827447,815628,810047,809355,809355,805913,799790,799115,783911
107153,Western Digital Black AN1500 4 TB (WDS400T1X0L),1378124,1382180,4056,-0,https://www.solotodo.cl/products/107153-western-digital-black-an1500-4-tb-wds400t1x0l,4 TB,PCIe 3.0,Tarjeta PCIe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322409,1322390,1322390,1310159,1307133,1323440,1317260,1317260,1310159,1310140,1343000,1343000,1360140,1368250,1352300,1352300,1357786,1357786,1354489,1357786,1376891,1376891,1383611,1411637,1406887,1404524,1421235,1411637,1411637,1411637,1428521,1419765,1423395,1420974,1420974,1458945,1438102,1428264,1427044,1427044,1420974,1410177,1408988,1382180
104906,Crucial P5 500 GB (CT500P5SSD8),68492,68695,203,-0,https://www.solotodo.cl/products/104906-crucial-p5-500-gb-ct500p5ssd8,500 GB,PCI Express 3.0,M.2,69927,69990,69990,69990,69990,69990,69990,64900,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,70736,70736,70070,70070,70070,70736,70736,70736,70736,70736,70736,70736,70736,70736,70736,70736,70736,70736,70736,70736,70736,71240,71240,69900,69900,69900,69900,69900,71240,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69890,69890,69890,69890,69000,56970,55990,55970,55970,55970,69000,55970,68680,68680,68680,68680,68704,68704,68704,68704,68080,68080,68080,53990,54990,54990,68704,68704,68704,68704,68704,68704,68704,68704,56990,68680,56990,68704,68704,68704,68704,68704,68704,68704,68695,68695,68695,68695,68695,68695,68695,68695,68695,68695,68695,68695,68695,68695,68695,68695,68695,68695,68695,68695
113347,Hikvision E100N 1 TB (HS-SSD-E100N/1024G),94588,94900,312,-0,https://www.solotodo.cl/products/113347-hikvision-e100n-1-tb-hs-ssd-e100n1024g,1 TB,SATA 3 (6.0 Gb/s),M.2,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,100000,100000,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900,94900
68883,Kingston KC600 512 GB (SKC600/512G),78702,78990,288,-0,https://www.solotodo.cl/products/68883-kingston-kc600-512-gb-skc600512g,512 GB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78127,78127,76885,76206,76984,76096,76096,76591,75455,77038,78000,78000,78190,78190,77992,78190,78190,78190,79276,79276,80813,80813,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,80320,80320,78990,78990,78990,78990,78990,78990,78990,78990,78990,78990
122629,Samsung 870 EVO 1 TB (MZ-77E1T0B/AM),154419,154990,571,-0,https://www.solotodo.cl/products/122629-samsung-870-evo-1-tb-mz-77e1t0bam,1 TB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149990,149990,149990,149990,,,,,,,,,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990
42561,Crucial MX500 500 GB (CT500MX500SSD1),54731,54970,239,-0,https://www.solotodo.cl/products/42561-crucial-mx500-500-gb-ct500mx500ssd1,500 GB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54570,54490,54490,54470,54450,54430,55520,54990,54970,54950,54930,54930,54930,54920,54810,54790,54770,54740,54700,50000,50000,54640,54620,54610,54580,54560,54560,54560,54580,54560,55540,55540,55540,55540,55555,55555,55555,55550,55490,55490,55490,55490,54980,54970
90173,Maxell 960 GB (348480),99548,99990,442,-0,https://www.solotodo.cl/products/90173-maxell-960-gb-348480,960 GB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99990,99990,99990,99990,99990,99990,99990,99990,98990,98990,98990,98990,98990,98990,98990,98990,98990,98990,98990,98990,98990,98990,98990,98990,98990,98990,98990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990
114081,Lexar NM620 1 TB (LNM620X001T-RNNNG),129480,130388,908,-1,https://www.solotodo.cl/products/114081-lexar-nm620-1-tb-lnm620x001t-rnnng,1 TB,PCI Express 3.0,M.2,119990,119990,119990,119990,119990,119990,119990,119990,70550,140000,140000,140000,140000,140000,140000,140000,140000,140000,140000,140000,140000,140000,140000,140000,133152,70550,133152,133152,133152,133152,133152,68990,70550,133152,133152,133152,133152,133152,133152,133152,133152,133152,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,127690,140000,133152,133152,133152,133152,133152,140000,140000,140000,140000,137990,137990,137990,133152,133152,133152,133152,133152,133152,133152,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388,130388
94644,Lenovo ThinkSystem 5300 960 GB (4XB7A17083),517014,521006,3992,-1,https://www.solotodo.cl/products/94644-lenovo-thinksystem-5300-960-gb-4xb7a17083,960 GB,SATA 3 (6.0 Gb/s),"3.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496900,496900,494425,490049,488799,488500,488500,488500,488500,488500,488500,488500,511927,515052,506280,509743,511811,511811,510568,511811,514427,514427,521545,532110,530319,529428,535728,532110,532110,532110,538474,535174,536542,535629,535629,545660,542086,538377,537917,537917,535629,531560,531111,521006
118836,Gigabyte M30 1 TB (GP-GM301TB-G),143665,144900,1235,-1,https://www.solotodo.cl/products/118836-gigabyte-m30-1-tb-gp-gm301tb-g,1 TB,PCI Express 3.0,M.2,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,149000,147990,147990,147990,147990,147990,147900,147900,147900,147900,147900,147900,144990,144990,144990,144990,144990,144990,144990,144990,144990,144990,144990,144990,144990,144990,144970,144970,137143,137143,137143,136990,136990,136990,136990,136990,137100,137100,137100,137100,137100,137100,137100,137100,137100,137100,137100,137100,137100,137100,137100,137100,137100,137100,137100,136319,136319,136319,137100,137100,136319,136319,136319,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,144900,144900,144900,144900,144900,144900
118833,Gigabyte AORUS Gen4 7000s 1 TB (GP-AG70S1TB),235221,238500,3279,-1,https://www.solotodo.cl/products/118833-gigabyte-aorus-gen4-7000s-1-tb-gp-ag70s1tb,1 TB,PCI Express 4.0,M.2,269900,243990,243990,243990,243990,243990,243990,243990,269900,269900,269900,269900,269900,269900,269900,269900,269900,269900,269900,269900,269900,269900,269900,269900,269900,269900,269900,269900,269900,269900,269900,269900,269900,269900,269900,259990,259990,259990,259990,259990,243990,243990,243990,243990,243990,243990,220990,220990,220990,220990,220990,220990,189990,189990,189990,189990,199990,199990,214990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,234990,248990,234688,234688,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,239900,239900,239900,239900,239900,239900,189990,189990,189990,189990,238610,239900,238610,238610,238610,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500,238500
81692,PNY CS900 1 TB (SSD7CS900-1TB-RB),91704,92990,1286,-1,https://www.solotodo.cl/products/81692-pny-cs900-1-tb-ssd7cs900-1tb-rb,1 TB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89990,89990,89990,89990,89990,89990,,,,,,,,,,,,,,,,,,,,,92990,92990,92990,92990,92990,92990,92990,92990,92990
87635,Hikvision C100 960 GB (HS-SSD-C100/960G),125182,126973,1791,-1,https://www.solotodo.cl/products/87635-hikvision-c100-960-gb-hs-ssd-c100960g,960 GB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119238,119238,117548,117251,118750,118905,118155,118155,118155,121856,121856,121856,123522,121737,121499,122927,123403,123046,123403,125783,125783,125783,128282,128282,127687,129234,129234,129234,129234,129829,129234,129591,130186,129472,130900,130900,129948,130900,129829,129472,128282,128282,126973,126973
101541,Western Digital Black AN1500 2 TB (WDS200T1X0L),595604,605056,9452,-2,https://www.solotodo.cl/products/101541-western-digital-black-an1500-2-tb-wds200t1x0l,2 TB,PCIe 3.0,Tarjeta PCIe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577100,577100,574210,569138,569120,567728,567728,572038,569138,573510,590244,590220,595330,598950,587990,591976,594378,594378,592934,594378,602674,602674,605683,616990,615872,614837,616990,616990,616990,616990,616990,487407,489278,622038,622038,638660,629536,625229,624695,624695,622038,617312,616791,605056
91677,Patriot Viper VPR100 512 GB (VPR100-512GM28H),88461,89900,1439,-2,https://www.solotodo.cl/products/91677-patriot-viper-vpr100-512-gb-vpr100-512gm28h,512 GB,PCI Express 3.0,M.2,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900
