id,name,type,brand,power,url,price,today,diff price,diff percent,28/11/21,29/11/21,30/11/21,01/12/21,02/12/21,03/12/21,05/12/21,06/12/21,07/12/21,08/12/21,09/12/21,10/12/21,11/12/21,12/12/21,13/12/21,14/12/21,15/12/21,16/12/21,17/12/21,18/12/21,19/12/21,20/12/21,21/12/21,22/12/21,23/12/21,24/12/21,27/12/21,28/12/21,29/12/21,30/12/21,31/12/21,02/01/22,03/01/22,04/01/22,05/01/22,06/01/22,07/01/22,08/01/22,09/01/22,10/01/22,11/01/22,12/01/22,13/01/22,14/01/22,15/01/22,16/01/22,17/01/22,18/01/22,19/01/22,20/01/22,21/01/22,24/01/22,25/01/22,26/01/22,27/01/22,28/01/22,29/01/22,31/01/22,01/02/22,02/02/22,03/02/22,04/02/22,05/02/22,06/02/22,07/02/22,08/02/22,09/02/22,10/02/22,11/02/22,13/02/22,15/02/22,16/02/22,17/02/22,18/02/22,20/02/22,21/02/22,22/02/22,23/02/22,24/02/22,25/02/22,26/02/22,27/02/22,28/02/22,01/03/22,02/03/22,03/03/22,05/03/22,06/03/22,07/03/22,08/03/22,10/03/22,11/03/22,12/03/22,13/03/22,14/03/22,15/03/22,16/03/22,17/03/22,18/03/22,20/03/22,21/03/22,22/03/22,23/03/22,24/03/22,25/03/22,27/03/22,28/03/22,29/03/22,30/03/22,31/03/22,01/04/22,04/04/22,05/04/22,06/04/22,08/04/22,09/04/22,11/04/22,12/04/22,13/04/22,18/04/22,19/04/22,20/04/22,21/04/22,22/04/22,23/04/22,24/04/22,25/04/22,26/04/22,27/04/22,28/04/22,29/04/22,30/04/22,01/05/22,02/05/22,03/05/22,04/05/22,05/05/22,06/05/22,09/05/22,10/05/22,11/05/22,12/05/22,13/05/22,16/05/22,17/05/22,18/05/22,19/05/22,20/05/22,23/05/22
74592,JBL Pulse 4 (Negro),Parlante Portátil Bluetooth,JBL,20 W.,https://www.solotodo.cl/products/74592-jbl-pulse-4-negro,190579,,,,179990,179990,179990,179990,214990,214990,249990,249990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,214990,214990,214990,179990,179990,179990,179990,179990,179990,169990,169990,169990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,199990,199990,189990,189990,189990,199990,189990,189990,189990,159990,159990,159990,159990,159990,321990,321990,321990,321990,,,,,,,,,,,,,,,,,,,,224990,224990,,,,,
56790,JBL Charge 4 (Gris),Parlante Portátil Bluetooth,JBL,30 W.,https://www.solotodo.cl/products/56790-jbl-charge-4-gris,152343,,,,139990,154990,154990,154990,154990,154990,154990,154990,,154990,154990,154990,154990,154990,154990,124990,124990,124990,124990,124990,124990,124990,124990,124990,124990,124990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,159990,159990,159990,159990,169990,169990,,169990,,,,199990,,199990,199990,199990,,,179990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139990,139990,139990,139990,139990,139990,139990,,,,,,
97417,Sony SRS-XB33/RC Rojo,Parlante Portátil Bluetooth,Sony,30 W.,https://www.solotodo.cl/products/97417-sony-srs-xb33rc-rojo,100201,,,,99990,99990,99990,99990,104990,104990,104990,104990,104990,104990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,109991,99990,99990,99990,99990,99990,,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,89990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,,,,,,
79755,RCF HD 10-A MK4,Caja Activa,RCF,400 W.,https://www.solotodo.cl/products/79755-rcf-hd-10-a-mk4,538486,,,,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,538000,607000,,,,,,
113389,JBL Charge 5 Azul (JBLCHARGE5BLUAM),Parlante Portátil Bluetooth,JBL,40 W.,https://www.solotodo.cl/products/113389-jbl-charge-5-azul-jblcharge5bluam,127074,,,,119990,124990,124990,124990,124990,124990,124990,124990,124990,124990,124990,124990,124990,124990,124990,119990,119990,119990,109990,109990,109990,119990,109990,119990,119990,119990,119990,119990,109990,119990,119990,119990,119990,119990,119990,119990,119990,109990,109990,119990,119990,119990,119990,119990,119990,129180,119990,119990,119990,119990,119990,124990,124990,124990,124990,119990,119990,124990,124990,124990,124990,124990,119990,119990,119990,119990,119990,,124990,124990,124990,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,139990,119990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,,,,,,,,,144990,144990,119990,119990,144990,144990,144990,144990,,,,,,
57729,JBL Clip 3 - Negro,Parlante Portátil Bluetooth,JBL,3 W.,https://www.solotodo.cl/products/57729-jbl-clip-3-negro,64153,,,,,69990,69990,69990,69990,69990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,,,,,59990,79990,79990,79990,79990,69990,69990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69990,69990,52990,52990,59990,59990,59990,59990,59990,59990,59990,59990,59990,69990,69990,59990,62990,59990,59990,,,,,,,
79602,RCF ART 310-A MK4,Caja Activa,RCF,100 W.,https://www.solotodo.cl/products/79602-rcf-art-310-a-mk4,539000,,,,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,539000,,,,,,,
64638,JBL Stage A120 (Negro),Parlante Tradicional,JBL,,https://www.solotodo.cl/products/64638-jbl-stage-a120-negro,164071,,,,129900,129900,159990,159990,129900,129900,129900,129900,129900,129900,129900,129900,129900,129900,129900,129900,129900,129900,129900,129900,129900,129900,129900,,,,,,,159990,159990,159990,159990,159990,159990,159990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,,,,,,,
49319,Bose SoundLink Color II Blanco (752195-0200),Parlante Portátil Bluetooth,Bose,,https://www.solotodo.cl/products/49319-bose-soundlink-color-ii-blanco-752195-0200,129048,,,,129990,129990,104990,104990,129990,129990,129990,129990,129990,129990,129990,129990,139990,129990,129990,129990,139990,139990,109990,139990,139990,109990,109990,109990,109990,,,,,,,,,,,,,,,,,,,,,,,,,,,139990,139990,139990,,139990,109990,109990,109990,109990,,,,,,,139990,,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,,,,,,,139990,139990,139990,139990,139990,139990,109990,109990,109990,109990,109990,,,,,,,,,,,,,,,,,,,124990,,,,,,,,139990,139990,139990,139990,139990,139990,139990,,,,,,,,109990,109990,109990,109990,,,,,,,,
117284,Marshall Emberton (Cream),Parlante Portátil Bluetooth,Marshall,20 W.,https://www.solotodo.cl/products/117284-marshall-emberton-cream,158937,,,,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159990,159990,159990,159990,159990,159990,159990,159990,159990,,,,,,,,,,,,,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,,,,,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,139990,139990,139990,,,,,,,,,
67891,Sony PS-LX310BT,Tornamesa,Sony,,https://www.solotodo.cl/products/67891-sony-ps-lx310bt,153454,,,,149990,149990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,154990,154990,154990,149990,154990,154990,154990,154990,154990,154990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,154990,154990,154990,154990,154990,159990,159990,159990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,159990,,159990,149990,149990,149990,149990,159990,159990,159990,159990,159990,159990,159990,159990,159990,149990,149990,149990,149990,149990,149990,149990,149990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,164990,164990,179990,179990,164990,164990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,142850,142850,142850,142850,142850,142850,142850,142850,142850,142850,142850,,,,,,,,,
65972,Sony SRS-XB12 - Rojo,Parlante Portátil Bluetooth,Sony,5 W.,https://www.solotodo.cl/products/65972-sony-srs-xb12-rojo,39990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39990,39990,39990,39990,,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,,,,,,,,,
88065,JBL Boombox 2 - Negro (JBLBOOMBOX2BLKAM),Parlante Portátil Bluetooth,JBL,60 W.,https://www.solotodo.cl/products/88065-jbl-boombox-2-negro-jblboombox2blkam,390578,,,,449990,449990,299990,369990,369990,369990,369990,369990,369990,369990,369990,369990,299990,369990,369990,369990,369990,369990,369990,369990,,,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,414285,414285,369990,369990,369990,369990,359190,359190,369990,369990,369990,369990,369990,399990,369990,399990,399990,359990,359990,414484,421585,421585,369990,369990,369990,369990,369990,369990,419990,,,,,,,,,,,,,,,,,,,,,,419990,419990,419990,419990,369990,419990,419990,,,,,,,,,419990,,,,,,,,,,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,,,,,,,,449990,449990,449990,449990,449990,449990,449990,419990,419990,,,,,,,,,
56785,JBL Charge 4 (Blanco),Parlante Portátil Bluetooth,JBL,30 W.,https://www.solotodo.cl/products/56785-jbl-charge-4-blanco,151798,,,,139990,179990,179990,179990,179990,179990,159990,159990,159990,159990,159990,,,169990,169990,169990,169990,169990,169990,169990,,,169990,169990,169990,169990,169990,159990,159990,,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,139990,139990,199990,139990,139990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,,159990,159990,159990,159990,159990,159990,159990,149990,149990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,159990,169990,139990,139990,139990,139990,144990,144990,159990,139990,139990,139990,139990,139990,139990,139990,139990,159990,,139990,139990,134990,139990,134990,134990,134990,134990,134990,134990,134990,134990,134990,134990,134990,134990,134990,134990,134990,134990,134990,134990,134990,134990,139990,,139990,,134990,134990,134990,134990,,,,,,,,,,
65707,JBL Flip 5 - Blanco,Parlante Portátil Bluetooth,JBL,20 W.,https://www.solotodo.cl/products/65707-jbl-flip-5-blanco,121274,,,,,,92990,104990,104990,104990,88990,88990,88990,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,,,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,139990,139990,139990,119990,,,159990,119990,119990,119990,119990,119990,,139990,139990,139990,139990,139990,139990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119990,119990,119990,119990,119990,119990,119990,119990,119990,119990,,119990,119990,119990,139990,139990,,,,,,,,,,
31272,Bose SoundTouch 300,Soundbar,Bose,,https://www.solotodo.cl/products/31272-bose-soundtouch-300,400578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,449990,,,,,,,,,,,
53768,JBL Bar 5.1 (JBLBAR51BLKAM),Soundbar,JBL,510 W.,https://www.solotodo.cl/products/53768-jbl-bar-51-jblbar51blkam,433882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,,429990,,,,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,,,,,,,,429990,389990,389990,389990,389990,386990,386990,386990,386990,386990,386990,386990,386990,386990,386990,386990,386990,386990,386990,,,,,,,,,,,,
56786,JBL Charge 4 (Turquesa),Parlante Portátil Bluetooth,JBL,30 W.,https://www.solotodo.cl/products/56786-jbl-charge-4-turquesa,151144,,,,139990,139990,139990,,159990,159990,159990,,,159990,159990,159990,159990,159990,159990,159990,169990,169990,169990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,,,,,,,,,,,,
133692,Sony HT-A7000,Soundbar,Sony,500 W.,https://www.solotodo.cl/products/133692-sony-ht-a7000,799991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799991,799991,799991,799991,799991,799991,799991,799991,799991,,,,,,,,,,,,,,799991,799991,799991,799991,799991,799991,799991,799991,799991,799991,799991,799991,799991,799991,799991,799991,799991,799991,799991,799991,,,,,,,,,,,,
60539,Bose SoundTouch 251 (Negro),Parlante Tradicional,Bose,,https://www.solotodo.cl/products/60539-bose-soundtouch-251-negro,389990,,,,,,,,,,,,,,,,,,,,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,,,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,,,,,,,,,,,,,,,,,,,,,,,,,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,,,,,,,,,,,,,,
50599,Bose SoundTouch 251 (Blanco),Parlante Tradicional,Bose,,https://www.solotodo.cl/products/50599-bose-soundtouch-251-blanco,389990,,,,,,,,,,,,,,,,,,,,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,,,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,,,,,,389990,,389990,389990,,,,,,,,,,,,,,,,,,,,,389990,389990,389990,389990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,,,,,,,,,,,,,,
49180,Sony HT-Z9F,Soundbar,Sony,400 W.,https://www.solotodo.cl/products/49180-sony-ht-z9f,318740,,,,339990,339990,339990,339990,349990,349990,349990,349990,349990,319990,319990,319990,319990,319990,319990,319990,319990,319990,309990,309990,309990,309990,309990,309990,309990,309990,309990,319990,319990,319990,319990,319990,319990,319990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,,319990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,339990,,,,,,,,,,,,,,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,,,,,,,,,,,,,,,
53102,Bose Soundbar 700,Soundbar,Bose,,https://www.solotodo.cl/products/53102-bose-soundbar-700,712945,,,,709990,709990,709990,709990,709990,709990,709990,709990,709990,709990,709990,709990,689990,689990,689990,679990,679990,679990,679990,689990,689990,689990,749990,709990,709990,709990,709990,749990,679990,679990,679990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,699990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,699990,699990,,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,,,,,,,,,,,,,,,,
125131,JBL Charge 5 Gris (JBLCHARGE5GRYAM),Parlante Portátil Bluetooth,JBL,40 W.,https://www.solotodo.cl/products/125131-jbl-charge-5-gris-jblcharge5gryam,164052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149990,,149990,149990,149990,,139990,139990,139990,139990,139990,139990,139990,,,139990,139990,139990,169990,139990,169990,169990,169990,169990,169990,169990,169990,169990,169990,169990,,,169990,169990,169990,,169990,169990,169990,169990,169990,169990,,,169990,169990,169990,169990,169990,169990,169990,,,169990,169990,169990,169990,169990,169990,169990,169990,199990,,169990,169990,169990,169990,169990,169990,169990,169990,169990,169990,169990,,169990,,169990,,,,,,,,,,,,,,,,,
130782,Bose Lifestyle 650,Home Theater,Bose,,https://www.solotodo.cl/products/130782-bose-lifestyle-650,3899990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,,,,,,,,,,,,,,,,,,,,,,,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,3899990,,,,,,,,,,,,,,,,,,,,
65906,Bose Home Speaker 300 - Plata,Parlante Inteligente,Bose,,https://www.solotodo.cl/products/65906-bose-home-speaker-300-plata,214390,,,,,,,,,,,,,,,,,,,,,,219990,219990,219990,219990,219990,,,,,,199990,,,,,,,,,,,,,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199990,199990,199990,199990,199990,199990,,,,,,,,,,,,,,,,,,,,,
51856,JBL Go 2 Verde,Parlante Portátil Bluetooth,JBL,3 W.,https://www.solotodo.cl/products/51856-jbl-go-2-verde,32099,,,,26990,26990,26990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,34990,34990,34990,34990,34990,34990,34990,34990,,34990,34990,34990,,,,,,,34990,34990,34990,34990,34990,,,,,,,,,,,,,,,,,,,,,31990,31990,31990,31990,31990,31990,34990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,,,,,,,,,,,,,,,,,,,,,
56792,JBL Charge 4 (Negro),Parlante Portátil Bluetooth,JBL,30 W.,https://www.solotodo.cl/products/56792-jbl-charge-4-negro,144414,,,,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,124990,124990,124990,124990,124990,,,,,,,,,,,,,,154990,154990,154990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138990,138990,138990,138990,138990,138990,138990,138990,138990,,,,,,,,,,,,,,,,,,,,,,,
82642,Mackie Thump15A,Caja Activa,Mackie,1300 W.,https://www.solotodo.cl/products/82642-mackie-thump15a,495790,,,,,,,,479990,479990,479990,479990,479990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471990,471990,469990,469990,469990,469990,469990,469990,469990,469990,469990,,,,,,,,,,,,,,,,,,,,,,,,,,,,549990,549990,549990,549990,549990,549990,549990,549990,469990,469990,469990,469990,469990,549990,,,,,,,,,,,,,,,,,,,,,,,,,
119405,Bose SoundLink Revolve II - Luxe Silver,Parlante Inteligente,Bose,,https://www.solotodo.cl/products/119405-bose-soundlink-revolve-ii-luxe-silver,196839,,,,189990,189990,189990,189990,189990,189990,189990,189990,189990,199990,199990,189990,189990,189990,189990,189990,189990,189990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,189990,189990,189990,189990,189990,189990,189990,189990,219990,199990,199990,199990,199990,199990,199990,,189990,189990,189990,189990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,209990,209990,,209990,,,,,,219990,219990,189990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189990,189990,189990,,,,,,,,,,,,,,,,,,,,,,,,,,,
70886,JBL PartyBox 1000,Minicomponente,JBL,1100 W.,https://www.solotodo.cl/products/70886-jbl-partybox-1000,875049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840190,806490,806490,830572,929990,887072,887072,921990,921990,921990,921990,899990,899990,869990,899990,921990,799990,799990,799990,799990,899990,899990,899990,899990,899990,899990,899990,874990,879990,859990,859990,859990,859990,859990,859990,859990,879990,879990,859990,859990,859990,859990,899990,879990,879990,849989,899990,899990,899990,899990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86272,Mackie CR8S-XBT,Subwoofer,Mackie,,https://www.solotodo.cl/products/86272-mackie-cr8s-xbt,366906,,,,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,395990,395990,395990,395990,395990,395990,395990,395990,395990,395990,,,,459990,459990,459990,459990,399990,399990,399990,399990,399990,399990,399990,,399990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,,269990,269990,269990,269990,269990,269990,269990,,,269990,269990,269990,269990,269990,269990,269990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120208,JBL Control 25-1,Parlante Tradicional,JBL,200 W.,https://www.solotodo.cl/products/120208-jbl-control-25-1,396990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396990,396990,396990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55246,Sony ICF-P26,Radio / Boombox,Sony,,https://www.solotodo.cl/products/55246-sony-icf-p26,23490,,,,15990,15990,15990,15990,15990,15990,27990,27990,27990,27990,27990,27990,27990,27990,27990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
