id,name,type,price,today,diff price,diff percent,screen,size,hearth rate,waterproof,conectividad,url,23/11/21,24/11/21,25/11/21,26/11/21,28/11/21,29/11/21,30/11/21,01/12/21,02/12/21,03/12/21,05/12/21,06/12/21,07/12/21,08/12/21,09/12/21,12/12/21,13/12/21,14/12/21,15/12/21,16/12/21,17/12/21,18/12/21,19/12/21,20/12/21,21/12/21,22/12/21,23/12/21,24/12/21,27/12/21,28/12/21,29/12/21,30/12/21,31/12/21,02/01/22,03/01/22,04/01/22,05/01/22,06/01/22,07/01/22,08/01/22,09/01/22,10/01/22,11/01/22,12/01/22,13/01/22,14/01/22,15/01/22,16/01/22,17/01/22,18/01/22,19/01/22,20/01/22,21/01/22,24/01/22,25/01/22,26/01/22,27/01/22,28/01/22,29/01/22,31/01/22,01/02/22,02/02/22,03/02/22,04/02/22,05/02/22,06/02/22,07/02/22,08/02/22,09/02/22,10/02/22,11/02/22,12/02/22,13/02/22,15/02/22,16/02/22,17/02/22,18/02/22,20/02/22,21/02/22,22/02/22,23/02/22,24/02/22,25/02/22,26/02/22,27/02/22,28/02/22,01/03/22,02/03/22,03/03/22,05/03/22,06/03/22,07/03/22,08/03/22,10/03/22,11/03/22,12/03/22,13/03/22,14/03/22,15/03/22,16/03/22,17/03/22,18/03/22,20/03/22,21/03/22,22/03/22,23/03/22,24/03/22,25/03/22,27/03/22,28/03/22,29/03/22,30/03/22,31/03/22,01/04/22,04/04/22,05/04/22,06/04/22,08/04/22,09/04/22,11/04/22,12/04/22,13/04/22,18/04/22,19/04/22,20/04/22,21/04/22,22/04/22,23/04/22,24/04/22,25/04/22,26/04/22,27/04/22,28/04/22,29/04/22,30/04/22,01/05/22,02/05/22,03/05/22,04/05/22,05/05/22,06/05/22,09/05/22,10/05/22,11/05/22,12/05/22,13/05/22,16/05/22,17/05/22,18/05/22,19/05/22,20/05/22,23/05/22
91434,Apple Watch SE 40mm (GPS + Cellular / Sport Band / Space Gray) [MYEK2BE/A],Smartwatch,336216,,,,"Retina LTPO OLED 1,6"" táctil (324x394 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
GSM
LTE
NFC
Wi-Fi",https://www.solotodo.cl/products/91434-apple-watch-se-40mm-gps-cellular-sport-band-space-gray-myek2bea,339990,339990,339990,339990,339990,339990,339990,349190,349190,349190,349190,349190,349190,349190,349190,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,,,,,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339490,339490,339490,339490,339490,339490,339490,339490,339490,339490,339490,339490,339490,349190,349190,339990,339990,339990,339990,339990,329790,329790,329790,329790,329790,329790,320090,320090,320090,320090,320090,320090,320090,320090,320090,320090,320090,329990,329990,,,,,,,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,,
90895,Apple Watch SE Nike 44mm (GPS + Cellular / Sport Band / Space Gray / Anthracite Black),Smartwatch,349990,,,,"Retina LTPO OLED 1,8"" táctil (368x448 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
GSM
LTE
NFC
Wi-Fi",https://www.solotodo.cl/products/90895-apple-watch-se-nike-44mm-gps-cellular-sport-band-space-gray-anthracite-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,,,,,,,,,,349990,,,,,,,,,,,,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,,,
127882,Apple Watch Series 7 Nike+ 41mm (GPS / Midnight Aluminium Case / Anthracite Black) [MKN43BE/A),Smartwatch,427473,,,,"Retina LTPO OLED 1,7"" táctil (352x430 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
NFC
Wi-Fi",https://www.solotodo.cl/products/127882-apple-watch-series-7-nike-41mm-gps-midnight-aluminium-case-anthracite-black-mkn43bea,,,,,,,,,,,,,,,,,,,,,,,,,440192,440192,440192,469990,469990,469990,,,,,,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,422890,413390,413390,413390,413390,413390,413390,413390,422890,413390,413390,413390,429990,429990,422889,422890,422890,422890,422890,422890,422890,422890,422890,422890,422890,422890,422890,422890,422890,404706,404706,404706,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,394990,394990,,,,,,,,,,
91430,Apple Watch SE Nike 44mm (GPS Only / Sport Band / Silver / Pure Platinum Black) [MYYH2BE/A],Smartwatch,333478,,,,"Retina LTPO OLED 1,8"" táctil (368x448 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
NFC
Wi-Fi",https://www.solotodo.cl/products/91430-apple-watch-se-nike-44mm-gps-only-sport-band-silver-pure-platinum-black-myyh2bea,341940,339940,341940,341940,340970,340970,341940,341940,341940,341940,341940,341940,341940,341940,341940,341940,341940,,,,342990,342940,342940,341990,341940,344078,341990,341940,341940,341940,340940,340940,341940,341940,341940,339940,339940,339940,339940,339990,339990,339990,339990,339940,339940,339940,339970,339970,339970,339970,339970,339970,339970,339970,329990,327990,327970,324990,324970,327970,327970,327970,327970,327970,327970,329970,329970,329970,327990,327970,326970,326970,327970,327970,327970,327970,327970,327970,327990,327990,327990,327990,327970,327990,327990,327990,327990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,319990,319990,,,,,,,,,,
129053,Apple Watch Series 7 Nike+ 45mm (GPS + Cellular / Midnight Aluminium Case / Anthracite Black),Smartwatch,591080,,,,"Retina LTPO OLED 1.9"" táctil (396x484 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
LTE
NFC
Wi-Fi",https://www.solotodo.cl/products/129053-apple-watch-series-7-nike-45mm-gps-cellular-midnight-aluminium-case-anthracite-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,619990,599990,599990,599990,599990,599990,619990,619990,619990,619990,619990,574990,,,,,,,,,,,,,,,,619990,619990,619990,619990,619990,619990,619990,619990,619990,619990,619990,599990,599990,599990,599990,599990,599990,,599990,599990,599990,599990,599990,599990,619990,619990,549990,549990,549990,549990,549990,549990,,,549990,619990,619990,619990,619990,,599990,599990,599990,599990,,599990,539990,539990,539990,,,539990,539990,539990,,539990,539990,539990,539990,539990,569990,569990,569990,569990,,,,,,,,,,,,
91428,Apple Watch 6 40mm (GPS + Cellular / Milanese Loop / Silver) [M06U3BE/A],Smartwatch,661344,,,,"Retina LTPO OLED 1,8"" táctil (368x448 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
NFC
Wi-Fi",https://www.solotodo.cl/products/91428-apple-watch-6-40mm-gps-cellular-milanese-loop-silver-m06u3bea,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,559990,559990,559990,559990,399990,399990,399990,399990,399990,399990,799990,799990,799990,799990,799990,799990,799990,799990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,641990,641990,641990,641990,641990,641990,641990,641990,641990,641990,641990,641990,641990,641990,641990,641990,641990,641990,,,559990,559990,559990,559990,559990,559990,559990,559990,559990,,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,399990,399990,,,,,,,,,,,,,,,,,,,
128656,Apple Watch Series 7 41mm (GPS + Cellular / Gold Stainless Steel Case / Dark Cherry),Smartwatch,707543,,,,"Retina LTPO OLED 1,7"" táctil (352x430 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
LTE
NFC
Wi-Fi",https://www.solotodo.cl/products/128656-apple-watch-series-7-41mm-gps-cellular-gold-stainless-steel-case-dark-cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,729990,729990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,769990,769990,699990,699990,699990,699990,699990,699990,,,699990,769990,769990,769990,769990,,699990,699990,699990,699990,,699990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,,,,,,,,,,,,,,,,,,,
88373,Apple Watch SE 44mm (GPS + Cellular / Sport Band / Space Gray) [MYF02BE/A],Smartwatch,383990,,,,"Retina LTPO OLED 1,8"" táctil (368x448 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
GSM
LTE
NFC
Wi-Fi",https://www.solotodo.cl/products/88373-apple-watch-se-44mm-gps-cellular-sport-band-space-gray-myf02bea,,,,,,,379990,379990,419990,419990,,379990,379990,379990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,,,,,,,,,,,,,,,,,,,
91729,Apple Watch 6 40mm (GPS + Cellular / Milanese Loop / Gold),Smartwatch,742847,,,,"Retina LTPO OLED 1,8"" táctil (368x448 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
NFC
Wi-Fi",https://www.solotodo.cl/products/91729-apple-watch-6-40mm-gps-cellular-milanese-loop-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799990,799990,799990,799990,799990,799990,399990,,,,,,,,,,,,,,,,,,,,
88377,Apple Watch SE 40mm (GPS Only / Sport Band / Pink Sand) [MYDN2BE/A],Smartwatch,314549,,,,"Retina LTPO OLED 1,6"" táctil (324x394 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
NFC
Wi-Fi",https://www.solotodo.cl/products/88377-apple-watch-se-40mm-gps-only-sport-band-pink-sand-mydn2bea,289990,289990,289990,289990,289990,289990,309990,309990,309990,309990,309990,309990,309990,309990,309990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269990,,,,,,,309990,299990,299990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,,,,319990,319990,319990,319990,319990,319990,319990,319990,,,,,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,,,,,,,,,,,,319990,319990,,,,,,,,,,,,,,,,,,,,,,,,,
88112,Apple Watch 6 40mm (GPS Only / Sport Band / Space Gray) [MG133BE/A],Smartwatch,460907,,,,"Retina LTPO OLED 1,8"" táctil (368x448 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
NFC
Wi-Fi",https://www.solotodo.cl/products/88112-apple-watch-6-40mm-gps-only-sport-band-space-gray-mg133bea,399990,399990,399990,399990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,479990,479990,479990,479990,479990,449990,449990,449990,479990,449990,449990,449990,449990,449990,449990,449990,449990,399990,449990,449990,449990,399990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,399990,,399990,399990,399990,399990,,,,,,359990,,,,,,,,,,,,,,,,,,,,,,,,,,
91602,Apple Watch 6 Nike 40mm (GPS Only / Sport Band / Silver / Pure Platinum Black),Smartwatch,386206,,,,"Retina LTPO OLED 1,8"" táctil (368x448 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
NFC
Wi-Fi",https://www.solotodo.cl/products/91602-apple-watch-6-nike-40mm-gps-only-sport-band-silver-pure-platinum-black,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,389990,389990,389990,389990,389990,389990,389990,,399990,399990,399990,399990,389990,389990,389990,314990,314990,314990,314990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,,,,,359990,359990,359990,359990,,,,,,,,,,,,,,,,,,,,,,,,,,
131634,Apple Watch Series 7 41mm (GPS + Cellular / Blue Aluminium Case / Abyss Blue),Smartwatch,543879,,,,"Retina LTPO OLED 1,7"" táctil (352x430 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
LTE
NFC
Wi-Fi",https://www.solotodo.cl/products/131634-apple-watch-series-7-41mm-gps-cellular-blue-aluminium-case-abyss-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,,519990,519990,519990,519990,519990,519990,499990,499990,499990,,,,,,,,,,,,,,,,,,,,,,,,,,,
100673,Apple Watch SE 44mm (GPS + Cellular / Sport Loop / Gold / Plum) [MYEY2BE/A],Smartwatch,419990,,,,"Retina LTPO OLED 1,8"" táctil (368x448 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
GSM
LTE
NFC
Wi-Fi",https://www.solotodo.cl/products/100673-apple-watch-se-44mm-gps-cellular-sport-loop-gold-plum-myey2bea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419990,419990,419990,,,,,,,,,,,,,,,,,,,,,,,,,,,
127884,Apple Watch Series 7 41mm (GPS / Silver Aluminium Case / Starlight),Smartwatch,404081,,,,"Retina LTPO OLED 1,7"" táctil (352x430 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
NFC
Wi-Fi",https://www.solotodo.cl/products/127884-apple-watch-series-7-41mm-gps-silver-aluminium-case-starlight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469990,469990,,,,,,,,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,399990,379990,379990,379990,379990,379990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130349,Apple Watch SE 44mm (GPS + Cellular / Sport Band / Silver / Deep Navy),Smartwatch,369990,,,,"Retina LTPO OLED 1,8"" táctil (368x448 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
GSM
LTE
NFC
Wi-Fi",https://www.solotodo.cl/products/130349-apple-watch-se-44mm-gps-cellular-sport-band-silver-deep-navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,,369990,369990,369990,369990,369990,369990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91422,Apple Watch 6 Nike 40mm (GPS + Cellular / Sport Band / Space Gray / Anthracite Black),Smartwatch,507293,,,,"Retina LTPO OLED 1,8"" táctil (368x448 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
NFC
Wi-Fi",https://www.solotodo.cl/products/91422-apple-watch-6-nike-40mm-gps-cellular-sport-band-space-gray-anthracite-black,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,569990,569990,569990,569990,569990,569990,569990,569990,569990,569990,499990,499990,499990,499990,499990,499990,499990,,499990,499990,499990,499990,499990,499990,499990,398990,398990,398990,398990,,,,,,,,,,,,,,,,,,,,,,569990,569990,569990,569990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452990,452990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91424,Apple Watch 6 40mm (GPS + Cellular / Milanese Loop / Graphite) [M06Y3BE/A],Smartwatch,672503,,,,"Retina LTPO OLED 1,8"" táctil (368x448 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
NFC
Wi-Fi",https://www.solotodo.cl/products/91424-apple-watch-6-40mm-gps-cellular-milanese-loop-graphite-m06y3bea,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,559990,559990,559990,559990,399990,399990,399990,399990,399990,399990,799990,799990,799990,799990,799990,799990,799990,799990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,729990,641990,641990,641990,641990,641990,641990,641990,641990,641990,641990,641990,641990,559990,559990,559990,559990,559990,559990,,,479990,479990,479990,479990,479990,479990,479990,479990,479990,,479990,479990,479990,479990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69133,Apple Watch 5 44mm - Silver (MWVD2CI/A),Smartwatch,415323,,,,"OLED 1,8"" táctil (368x448 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
NFC
Wi-Fi",https://www.solotodo.cl/products/69133-apple-watch-5-44mm-silver-mwvd2cia,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,349990,349990,349990,369990,369990,349990,349990,349990,349990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69129,Apple Watch 5 40mm - Space Gray (MWV82CI/A),Smartwatch,408407,,,,"OLED 1,6"" táctil (324x394 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
NFC
Wi-Fi",https://www.solotodo.cl/products/69129-apple-watch-5-40mm-space-gray-mwv82cia,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,349990,349990,349990,349990,349990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,389990,389990,409990,409990,409990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,349990,349990,349990,349990,349990,349990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91429,Apple Watch 6 Nike 44mm (GPS Only / Sport Band / Silver / Pure Platinum Black) [MG293BE/A],Smartwatch,485532,,,,"Retina LTPO OLED 1,8"" táctil (368x448 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
NFC
Wi-Fi",https://www.solotodo.cl/products/91429-apple-watch-6-nike-44mm-gps-only-sport-band-silver-pure-platinum-black-mg293bea,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,419990,419990,419990,419990,419990,419990,,,419990,419990,,,,,419990,419990,,419990,419990,,,,,,,,,,,,489990,489990,489990,489990,489990,489990,,,,,,,,,,,,,,,,,,,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,489990,489990,489990,489990,489990,489990,439990,,439990,439990,439990,439990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88379,Apple Watch 6 40mm (GPS Only / Sport Band / Silver) [MG283BE/A],Smartwatch,375573,,,,"Retina LTPO OLED 1,8"" táctil (368x448 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
NFC
Wi-Fi",https://www.solotodo.cl/products/88379-apple-watch-6-40mm-gps-only-sport-band-silver-mg283bea,369990,369990,369990,369990,369990,369990,389990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,379990,379990,379990,379990,379990,389990,379990,449990,379990,379990,379990,389990,389990,389990,399990,399990,399990,399990,479990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,449990,449990,349990,349990,349990,349990,349990,349990,479990,479990,299990,479990,479990,479990,299990,369990,369990,369990,369990,369990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91670,Apple Watch 6 Nike 40mm (GPS Only / Sport Band / Space Gray / Anthracite Black) (M00X3BE/A),Smartwatch,397263,,,,"Retina LTPO OLED 1,8"" táctil (368x448 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
NFC
Wi-Fi",https://www.solotodo.cl/products/91670-apple-watch-6-nike-40mm-gps-only-sport-band-space-gray-anthracite-black-m00x3bea,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,379990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,314990,314990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359990,359990,359990,359990,359990,359990,359990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91423,Apple Watch 6 40mm (GPS + Cellular / Sport Band / Gold / Cyprus Green) [M06V3BE/A],Smartwatch,646150,,,,"Retina LTPO OLED 1,8"" táctil (368x448 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
NFC
Wi-Fi",https://www.solotodo.cl/products/91423-apple-watch-6-40mm-gps-cellular-sport-band-gold-cyprus-green-m06v3bea,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,524990,524990,524990,524990,374990,374990,374990,374990,374990,374990,749990,749990,,,,,749990,749990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,597990,597990,597990,597990,597990,597990,597990,597990,597990,597990,597990,597990,524990,524990,524990,524990,524990,524990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92167,Apple Watch SE 44mm (GPS Only / Sport Band / Pink Sand) [MYDR2BE/A],Smartwatch,312324,,,,"Retina LTPO OLED 1,8"" táctil (368x448 px.)",M,Sí,Sí,"Bluetooth Low Energy (LE) 5.0
NFC
Wi-Fi",https://www.solotodo.cl/products/92167-apple-watch-se-44mm-gps-only-sport-band-pink-sand-mydr2bea,251990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,339990,339990,349990,349990,310390,310390,310390,310390,310390,310390,310390,310390,310390,310390,310390,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,329790,307990,307990,307990,307990,307990,307990,305490,305490,305490,305490,305490,290990,289990,289990,289990,289990,289990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
