id,name,model,price,today,diff price,diff percent,capacity,format,bundle,url,12/12/21,13/12/21,14/12/21,15/12/21,16/12/21,17/12/21,18/12/21,19/12/21,20/12/21,21/12/21,22/12/21,23/12/21,24/12/21,27/12/21,28/12/21,29/12/21,30/12/21,31/12/21,02/01/22,03/01/22,04/01/22,05/01/22,06/01/22,07/01/22,08/01/22,09/01/22,10/01/22,11/01/22,12/01/22,13/01/22,14/01/22,15/01/22,16/01/22,17/01/22,18/01/22,19/01/22,20/01/22,21/01/22,24/01/22,25/01/22,26/01/22,27/01/22,28/01/22,29/01/22,31/01/22,01/02/22,02/02/22,03/02/22,04/02/22,05/02/22,06/02/22,07/02/22,08/02/22,09/02/22,10/02/22,11/02/22,13/02/22,15/02/22,16/02/22,17/02/22,18/02/22,20/02/22,21/02/22,22/02/22,23/02/22,25/02/22,26/02/22,27/02/22,28/02/22,01/03/22,02/03/22,03/03/22,05/03/22,06/03/22,07/03/22,08/03/22,10/03/22,11/03/22,12/03/22,13/03/22,14/03/22,15/03/22,16/03/22,17/03/22,18/03/22,20/03/22,21/03/22,22/03/22,23/03/22,24/03/22,25/03/22,27/03/22,28/03/22,29/03/22,30/03/22,31/03/22,01/04/22,04/04/22,05/04/22,06/04/22,08/04/22,09/04/22,11/04/22,12/04/22,13/04/22,18/04/22,19/04/22,20/04/22,21/04/22,22/04/22,23/04/22,24/04/22,25/04/22,26/04/22,27/04/22,28/04/22,29/04/22,30/04/22,01/05/22,02/05/22,03/05/22,04/05/22,05/05/22,06/05/22,09/05/22,10/05/22,11/05/22,12/05/22,13/05/22,16/05/22,17/05/22,18/05/22,19/05/22,20/05/22,23/05/22
116033,Nintendo Switch Refresh Neon + Mario Golf Super Rush,Nintendo Switch Refresh Neon,386865,,,,32 GB,Híbrida (Portátil y Sobremesa),Mario Golf Super Rush,https://www.solotodo.cl/products/116033-nintendo-switch-refresh-neon-mario-golf-super-rush,379990,379990,379990,379990,379990,389990,389990,389990,389990,389990,,,,,389990,389990,,,,,,,,,,,,,,,,389990,389990,389990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24409,Sony PS4 500 GB (Negra),Sony PlayStation 4 500 GB,508937,,,,500 GB,Sobremesa,No posee,https://www.solotodo.cl/products/24409-sony-ps4-500-gb-negra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549990,549990,549990,549990,549990,549990,549990,499990,499990,499990,499990,,,,,,,,,,499990,499990,499990,,,,,,,,,,,,,319990,,499990,499990,499990,499990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132538,Sony PlayStation 5 (Blu-Ray / Glacier White) + SSD 2 TB,Sony PlayStation 5,999990,,,,825 GB,Sobremesa,SSD 2 TB,https://www.solotodo.cl/products/132538-sony-playstation-5-blu-ray-glacier-white-ssd-2-tb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128039,Sony PS4 Slim 1 TB + Audífonos Turtle Beach Recon 50X Verde,Sony PlayStation 4 Slim 1 TB,513282,,,,1000 GB,Sobremesa,Audífonos Turtle Beach Recon 50X Verde,https://www.solotodo.cl/products/128039-sony-ps4-slim-1-tb-audifonos-turtle-beach-recon-50x-verde,,,,,,,,,,,,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,479990,479990,479990,479990,429990,429990,429990,429990,429990,429990,429990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,806990,806990,549990,549990,549990,549990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130425,Sony PS4 Slim 1 TB Mega Pack [Ghost of Tsushima + God of War IV + Ratchet & Clank] + The Last of Us Part II,Sony PlayStation 4 Slim 1 TB,499620,,,,1000 GB,Sobremesa,"Ghost Of Tsushima
God of War IV
Membresía PlayStation Plus (3 meses)
Ratchet & Clank
The Last of Us Part II",https://www.solotodo.cl/products/130425-sony-ps4-slim-1-tb-mega-pack-ghost-of-tsushima-god-of-war-iv-ratchet-clank-the-last-of-us-part-ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499990,499990,499990,499990,499990,499990,499990,499990,499990,509990,509990,509990,509990,509990,499990,499990,499990,499990,499990,499990,499990,499990,,,,,499990,,499990,,,,,479990,479990,479990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130846,Microsoft Xbox Series S + Pro Kit,Microsoft Xbox Series S,439990,,,,512 GB,Sobremesa,Pro Kit,https://www.solotodo.cl/products/130846-microsoft-xbox-series-s-pro-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128040,Sony PlayStation 5 (Blu-Ray / Glacier White) + Control Adicional + Demon's Souls,Sony PlayStation 5,999990,,,,825 GB,Sobremesa,"Control Adicional
Demon's Souls",https://www.solotodo.cl/products/128040-sony-playstation-5-blu-ray-glacier-white-control-adicional-demons-souls,,,,,,,,,,,,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,999990,999990,999990,999990,999990,,799990,799990,799990,799990,799990,799990,,,,799990,,,,799990,799990,799990,799990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128041,Sony PlayStation 5 (Blu-Ray / Glacier White) + Control Adicional + Spider-Man: Miles Morales,Sony PlayStation 5,1015990,,,,825 GB,Sobremesa,"Control Adicional
Spider-Man: Miles Morales",https://www.solotodo.cl/products/128041-sony-playstation-5-blu-ray-glacier-white-control-adicional-spider-man-miles-morales,,,,,,,,,,,,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,999990,999990,999990,999990,999990,,799990,799990,799990,799990,799990,799990,,,,799990,,,,,799990,799990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83786,Sony PS Vita PCH-2000 + PlayStation All-Stars Battle Royale,Sony PlayStation Vita (PCH-2000),189990,,,,1 GB,Portátil,PlayStation All-Stars Battle Royale,https://www.solotodo.cl/products/83786-sony-ps-vita-pch-2000-playstation-all-stars-battle-royale,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74899,Nintendo Switch Lite Gray + The Legend of Zelda: Link's Awakening,Nintendo Switch Lite Gray,279990,,,,32 GB,Portátil,The Legend of Zelda: Link's Awakening,https://www.solotodo.cl/products/74899-nintendo-switch-lite-gray-the-legend-of-zelda-links-awakening,,,,,,,,,,,,,,,,,,,279990,,,,,,,279990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110221,Nintendo Switch Refresh Neon + Wired Controller Switch (Mario Edition),Nintendo Switch Refresh Neon,359990,,,,32 GB,Híbrida (Portátil y Sobremesa),Wired Controller Switch (Mario Edition),https://www.solotodo.cl/products/110221-nintendo-switch-refresh-neon-wired-controller-switch-mario-edition,359990,359990,359990,359990,359990,,,,,,,,,,,,,,,,,,359990,359990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58596,Microsoft Xbox One S 1 TB,Microsoft Xbox One S 1 TB,219717,,,,1000 GB,Sobremesa,No posee,https://www.solotodo.cl/products/58596-microsoft-xbox-one-s-1-tb,,,,192990,192990,192990,192990,192990,192990,192990,192990,192990,,,,,,,,,,,339990,339990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125400,Microsoft Xbox Series X Halo Infinite Limited Edition,Microsoft Xbox Series X,1262490,,,,1000 GB,Sobremesa,No posee,https://www.solotodo.cl/products/125400-microsoft-xbox-series-x-halo-infinite-limited-edition,,,,,,,,,,,,1199990,1249990,1299990,1299990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125531,Sony PS4 Slim 500 GB + Anthem,Sony PlayStation 4 Slim 500 GB,527900,,,,500 GB,Sobremesa,Anthem,https://www.solotodo.cl/products/125531-sony-ps4-slim-500-gb-anthem,529900,529900,529900,529900,529900,529900,529900,529900,529900,509900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61793,Nintendo Switch Joy-Con Neon + Mica de Vidrio,Nintendo Switch Joy-Con Neon,439990,,,,32 GB,Híbrida (Portátil y Sobremesa),Mica de Vidrio,https://www.solotodo.cl/products/61793-nintendo-switch-joy-con-neon-mica-de-vidrio,439990,439990,439990,439990,439990,439990,439990,439990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89899,Sony PS4 Slim 500 GB + FIFA 21,Sony PlayStation 4 Slim 500 GB,543990,,,,500 GB,Sobremesa,FIFA 21,https://www.solotodo.cl/products/89899-sony-ps4-slim-500-gb-fifa-21,529990,529990,539990,549990,,,569990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95629,Sony PS Vita PCH-1000 + Hot Shots Golf,Sony PlayStation Vita (PCH-1000),189990,,,,"0,5 GB",Portátil,Hot Shots Golf,https://www.solotodo.cl/products/95629-sony-ps-vita-pch-1000-hot-shots-golf,189990,189990,189990,189990,189990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61784,Nintendo Switch Joy-Con Neon + Mica de Vidrio + The Legend of Zelda: Breath of the Wild,Nintendo Switch Joy-Con Neon,499990,,,,32 GB,Híbrida (Portátil y Sobremesa),"Mica de Vidrio
The Legend of Zelda: Breath of the Wild",https://www.solotodo.cl/products/61784-nintendo-switch-joy-con-neon-mica-de-vidrio-the-legend-of-zelda-breath-of-the-wild,499990,499990,499990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57266,Nintendo SNES Classic Mini (con 21 Juegos Retro) + Consola PlayStation Classic,Nintendo SNES Classic Edition Mini,999990,,,,"0,5 GB",Sobremesa,Consola PlayStation Classic,https://www.solotodo.cl/products/57266-nintendo-snes-classic-mini-con-21-juegos-retro-consola-playstation-classic,,,,,999990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67988,Sony PS4 Slim 1 TB Mega Pack [GTA V + Horizon: Zero Dawn + Days Gone + DLC Fornite NeoVersa],Sony PlayStation 4 Slim 1 TB,419990,,,,1000 GB,Sobremesa,"Days Gone
DLC Fortnite (Voucher NeoVersa)
Grand Theft Auto V
Horizon: Zero Dawn Complete Edition
Membresía PlayStation Plus (3 meses)",https://www.solotodo.cl/products/67988-sony-ps4-slim-1-tb-mega-pack-gta-v-horizon-zero-dawn-days-gone-dlc-fornite-neoversa,,,,,,,,,,,,,,,,,,,,,,419990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134614,Sony PS4 Slim 1 TB + Audífonos Turtle Beach Recon 50X Verde + FIFA 22,Sony PlayStation 4 Slim 1 TB,699990,,,,1000 GB,Sobremesa,"Audífonos Turtle Beach Recon 50X Verde
FIFA 22",https://www.solotodo.cl/products/134614-sony-ps4-slim-1-tb-audifonos-turtle-beach-recon-50x-verde-fifa-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63505,Sony PS4 Slim 1 TB + 500 V-Bucks (Fortnite) + Gran Turismo Sport + PS Plus (3 meses) + Ratchet & Clank,Sony PlayStation 4 Slim 1 TB,349990,,,,1000 GB,Sobremesa,"DLC Fortnite (500 V-Bucks)
Gran Turismo Sport
Membresía PlayStation Plus (3 meses)
Ratchet & Clank",https://www.solotodo.cl/products/63505-sony-ps4-slim-1-tb-500-v-bucks-fortnite-gran-turismo-sport-ps-plus-3-meses-ratchet-clank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
